sujeto,movimiento,variante_limpieza,estrategia_balanceo,modelo,clase,recall,precision,soporte,minoritaria
252260556,all,sinArtefactosConservador,random_oversampling,RandomForest,pull,0.8935,0.707,216,False
252260556,all,sinArtefactosConservador,random_oversampling,RandomForest,push,0.3496,0.6056,123,False
252260556,all,sinArtefactosConservador,random_oversampling,RandomForest,right,0.1633,0.3404,98,True
252260556,all,sinArtefactosConservador,random_oversampling,MLP,left,0.7227,0.7107,238,False
252260556,all,sinArtefactosConservador,random_oversampling,MLP,pull,0.8194,0.7195,216,False
252260556,all,sinArtefactosConservador,random_oversampling,MLP,push,0.5691,0.6863,123,False
252260556,all,sinArtefactosConservador,random_oversampling,MLP,right,0.3776,0.4353,98,True
252260556,all,sinArtefactosConservador,random_oversampling,IBk_kNN,left,0.6681,0.6163,238,False
252260556,all,sinArtefactosConservador,random_oversampling,IBk_kNN,pull,0.6435,0.6683,216,False
252260556,all,sinArtefactosConservador,random_oversampling,IBk_kNN,push,0.5447,0.5447,123,False
252260556,all,sinArtefactosConservador,random_oversampling,IBk_kNN,right,0.2959,0.3372,98,True
252260556,all,sinArtefactosConservador,random_oversampling,RBFNetwork_aprox,left,0.7857,0.7305,238,False
252260556,all,sinArtefactosConservador,random_oversampling,RBFNetwork_aprox,pull,0.8657,0.6926,216,False
252260556,all,sinArtefactosConservador,random_oversampling,RBFNetwork_aprox,push,0.5203,0.7033,123,False
252260556,all,sinArtefactosConservador,random_oversampling,RBFNetwork_aprox,right,0.3469,0.5862,98,True
252260556,all,sinArtefactosConservador,class_weight_balanced,SMO_SVM,left,0.6975,0.6385,238,False
252260556,all,sinArtefactosConservador,class_weight_balanced,SMO_SVM,pull,0.7037,0.7103,216,False
252260556,all,sinArtefactosConservador,class_weight_balanced,SMO_SVM,push,0.5203,0.5517,123,False
252260556,all,sinArtefactosConservador,class_weight_balanced,SMO_SVM,right,0.3163,0.3647,98,True
252260556,all,sinArtefactosConservador,class_weight_balanced,RandomForest,left,0.8361,0.6358,238,False
252260556,all,sinArtefactosConservador,class_weight_balanced,RandomForest,pull,0.8611,0.6966,216,False
252260556,all,sinArtefactosConservador,class_weight_balanced,RandomForest,push,0.3659,0.5921,123,False
252260556,all,sinArtefactosConservador,class_weight_balanced,RandomForest,right,0.1224,0.6316,98,True
252260556,all,sinArtefactosConservador,class_weight_balanced,RBFNetwork_aprox,left,0.7857,0.748,238,False
252260556,all,sinArtefactosConservador,class_weight_balanced,RBFNetwork_aprox,pull,0.8611,0.6992,216,False
252260556,all,sinArtefactosConservador,class_weight_balanced,RBFNetwork_aprox,push,0.5528,0.6869,123,False
252260556,all,sinArtefactosConservador,class_weight_balanced,RBFNetwork_aprox,right,0.3673,0.6,98,True
252260556,all,sinArtefactosConservador,smote,SMO_SVM,left,0.6849,0.6342,238,False
252260556,all,sinArtefactosConservador,smote,SMO_SVM,pull,0.7083,0.7116,216,False
252260556,all,sinArtefactosConservador,smote,SMO_SVM,push,0.5203,0.5378,123,False
252260556,all,sinArtefactosConservador,smote,SMO_SVM,right,0.3163,0.369,98,True
252260556,all,sinArtefactosConservador,smote,RandomForest,left,0.8067,0.7007,238,False
252260556,all,sinArtefactosConservador,smote,RandomForest,pull,0.8611,0.7019,216,False
252260556,all,sinArtefactosConservador,smote,RandomForest,push,0.4634,0.6129,123,False
252260556,all,sinArtefactosConservador,smote,RandomForest,right,0.1939,0.4419,98,True
252260556,all,sinArtefactosConservador,smote,MLP,left,0.7017,0.7106,238,False
252260556,all,sinArtefactosConservador,smote,MLP,pull,0.8009,0.7119,216,False
252260556,all,sinArtefactosConservador,smote,MLP,push,0.5854,0.6486,123,False
252260556,all,sinArtefactosConservador,smote,MLP,right,0.3776,0.4302,98,True
252260556,all,sinArtefactosConservador,smote,IBk_kNN,left,0.5966,0.703,238,False
252260556,all,sinArtefactosConservador,smote,IBk_kNN,pull,0.5926,0.7072,216,False
252260556,all,sinArtefactosConservador,smote,IBk_kNN,push,0.6992,0.5181,123,False
252260556,all,sinArtefactosConservador,smote,IBk_kNN,right,0.4286,0.3333,98,True
252260556,all,sinArtefactosConservador,smote,RBFNetwork_aprox,left,0.7731,0.7188,238,False
252260556,all,sinArtefactosConservador,smote,RBFNetwork_aprox,pull,0.8657,0.69,216,False
252260556,all,sinArtefactosConservador,smote,RBFNetwork_aprox,push,0.5203,0.7033,123,False
252260556,all,sinArtefactosConservador,smote,RBFNetwork_aprox,right,0.2959,0.5088,98,True
252260556,all,sinArtefactosConservador,smote_tomek,SMO_SVM,left,0.6849,0.6342,238,False
252260556,all,sinArtefactosConservador,smote_tomek,SMO_SVM,pull,0.7083,0.7116,216,False
252260556,all,sinArtefactosConservador,smote_tomek,SMO_SVM,push,0.5203,0.5378,123,False
252260556,all,sinArtefactosConservador,smote_tomek,SMO_SVM,right,0.3163,0.369,98,True
252260556,all,sinArtefactosConservador,smote_tomek,RandomForest,left,0.7563,0.687,238,False
252260556,all,sinArtefactosConservador,smote_tomek,RandomForest,pull,0.8194,0.7024,216,False
252260556,all,sinArtefactosConservador,smote_tomek,RandomForest,push,0.5366,0.6111,123,False
252260556,all,sinArtefactosConservador,smote_tomek,RandomForest,right,0.2551,0.4717,98,True
252260556,all,sinArtefactosConservador,smote_tomek,MLP,left,0.7017,0.7076,238,False
252260556,all,sinArtefactosConservador,smote_tomek,MLP,pull,0.7963,0.7107,216,False
252260556,all,sinArtefactosConservador,smote_tomek,MLP,push,0.5854,0.6429,123,False
252260556,all,sinArtefactosConservador,smote_tomek,MLP,right,0.3776,0.4353,98,True
252260556,all,sinArtefactosConservador,smote_tomek,IBk_kNN,left,0.5966,0.6995,238,False
252260556,all,sinArtefactosConservador,smote_tomek,IBk_kNN,pull,0.588,0.7095,216,False
252260556,all,sinArtefactosConservador,smote_tomek,IBk_kNN,push,0.6992,0.5181,123,False
252260556,all,sinArtefactosConservador,smote_tomek,IBk_kNN,right,0.4286,0.3307,98,True
252260556,all,sinArtefactosConservador,smote_tomek,RBFNetwork_aprox,left,0.7689,0.7176,238,False
252260556,all,sinArtefactosConservador,smote_tomek,RBFNetwork_aprox,pull,0.8657,0.69,216,False
252260556,all,sinArtefactosConservador,smote_tomek,RBFNetwork_aprox,push,0.5203,0.7033,123,False
252260556,all,sinArtefactosConservador,smote_tomek,RBFNetwork_aprox,right,0.2959,0.5,98,True
252260556,all,sinArtefactosConservador,random_undersampling_controlado,SMO_SVM,left,0.6765,0.6518,238,False
252260556,all,sinArtefactosConservador,random_undersampling_controlado,SMO_SVM,pull,0.7037,0.7136,216,False
252260556,all,sinArtefactosConservador,random_undersampling_controlado,SMO_SVM,push,0.5203,0.512,123,False
252260556,all,sinArtefactosConservador,random_undersampling_controlado,SMO_SVM,right,0.3367,0.3667,98,True
252260556,all,sinArtefactosConservador,random_undersampling_controlado,RandomForest,left,0.8235,0.6735,238,False
252260556,all,sinArtefactosConservador,random_undersampling_controlado,RandomForest,pull,0.8102,0.6458,216,False
252260556,all,sinArtefactosConservador,random_undersampling_controlado,RandomForest,push,0.4065,0.5682,123,False
252260556,all,sinArtefactosConservador,random_undersampling_controlado,RandomForest,right,0.1633,0.64,98,True
252260556,all,sinArtefactosConservador,random_undersampling_controlado,MLP,left,0.7101,0.7191,238,False
252260556,all,sinArtefactosConservador,random_undersampling_controlado,MLP,pull,0.8333,0.72,216,False
252260556,all,sinArtefactosConservador,random_undersampling_controlado,MLP,push,0.5691,0.6422,123,False
252260556,all,sinArtefactosConservador,random_undersampling_controlado,MLP,right,0.3878,0.4691,98,True
252260556,all,sinArtefactosConservador,random_undersampling_controlado,IBk_kNN,left,0.6134,0.6033,238,False
252260556,all,sinArtefactosConservador,random_undersampling_controlado,IBk_kNN,pull,0.6481,0.6481,216,False
252260556,all,sinArtefactosConservador,random_undersampling_controlado,IBk_kNN,push,0.5447,0.5492,123,False
252260556,all,sinArtefactosConservador,random_undersampling_controlado,IBk_kNN,right,0.3265,0.3368,98,True
252260556,all,sinArtefactosConservador,random_undersampling_controlado,RBFNetwork_aprox,left,0.8067,0.7218,238,False
252260556,all,sinArtefactosConservador,random_undersampling_controlado,RBFNetwork_aprox,pull,0.8796,0.6738,216,False
252260556,all,sinArtefactosConservador,random_undersampling_controlado,RBFNetwork_aprox,push,0.4797,0.6941,123,False
252260556,all,sinArtefactosConservador,random_undersampling_controlado,RBFNetwork_aprox,right,0.2653,0.619,98,True
252260556,all,sinArtefactosEstricto,sin_balanceo,SMO_SVM,left,0.7517,0.6022,149,False
252260556,all,sinArtefactosEstricto,sin_balanceo,SMO_SVM,pull,0.7315,0.7622,149,False
252260556,all,sinArtefactosEstricto,sin_balanceo,SMO_SVM,push,0.5055,0.5897,91,False
252260556,all,sinArtefactosEstricto,sin_balanceo,SMO_SVM,right,0.1746,0.2444,63,True
252260556,all,sinArtefactosEstricto,sin_balanceo,RandomForest,left,0.7785,0.5714,149,False
252260556,all,sinArtefactosEstricto,sin_balanceo,RandomForest,pull,0.8523,0.6978,149,False
252260556,all,sinArtefactosEstricto,sin_balanceo,RandomForest,push,0.4066,0.6379,91,False
252260556,all,sinArtefactosEstricto,sin_balanceo,RandomForest,right,0.0476,0.3333,63,True
252260556,all,sinArtefactosEstricto,sin_balanceo,MLP,left,0.7248,0.6626,149,False
252260556,all,sinArtefactosEstricto,sin_balanceo,MLP,pull,0.7248,0.6506,149,False
252260556,all,sinArtefactosEstricto,sin_balanceo,MLP,push,0.4945,0.4891,91,False
252260556,all,sinArtefactosEstricto,sin_balanceo,MLP,right,0.2698,0.5484,63,True
252260556,all,sinArtefactosEstricto,sin_balanceo,IBk_kNN,left,0.6107,0.5796,149,False
252260556,all,sinArtefactosEstricto,sin_balanceo,IBk_kNN,pull,0.5302,0.5563,149,False
252260556,all,sinArtefactosEstricto,sin_balanceo,IBk_kNN,push,0.5165,0.4563,91,False
252260556,all,sinArtefactosEstricto,sin_balanceo,IBk_kNN,right,0.2222,0.28,63,True
252260556,all,sinArtefactosEstricto,sin_balanceo,RBFNetwork_aprox,left,0.8121,0.6576,149,False
252260556,all,sinArtefactosEstricto,sin_balanceo,RBFNetwork_aprox,pull,0.8121,0.6648,149,False
252260556,all,sinArtefactosEstricto,sin_balanceo,RBFNetwork_aprox,push,0.5824,0.6974,91,False
252260556,all,sinArtefactosEstricto,sin_balanceo,RBFNetwork_aprox,right,0.1111,0.7,63,True
252260556,all,sinArtefactosEstricto,random_oversampling,SMO_SVM,left,0.745,0.6033,149,False
252260556,all,sinArtefactosEstricto,random_oversampling,SMO_SVM,pull,0.7383,0.7639,149,False
252260556,all,sinArtefactosEstricto,random_oversampling,SMO_SVM,push,0.5055,0.5974,91,False
252260556,all,sinArtefactosEstricto,random_oversampling,SMO_SVM,right,0.1905,0.2553,63,True
252260556,all,sinArtefactosEstricto,random_oversampling,RandomForest,left,0.7651,0.6096,149,False
252260556,all,sinArtefactosEstricto,random_oversampling,RandomForest,pull,0.8054,0.6742,149,False
252260556,all,sinArtefactosEstricto,random_oversampling,RandomForest,push,0.4066,0.5362,91,False
252260556,all,sinArtefactosEstricto,random_oversampling,RandomForest,right,0.1111,0.3889,63,True
252260556,all,sinArtefactosEstricto,random_oversampling,MLP,left,0.7047,0.6604,149,False
252260556,all,sinArtefactosEstricto,random_oversampling,MLP,pull,0.7047,0.6731,149,False
252260556,all,sinArtefactosEstricto,random_oversampling,MLP,push,0.4945,0.4412,91,False
252260556,all,sinArtefactosEstricto,random_oversampling,MLP,right,0.2698,0.4857,63,True
252260556,all,sinArtefactosEstricto,random_oversampling,IBk_kNN,left,0.5973,0.5933,149,False
252260556,all,sinArtefactosEstricto,random_oversampling,IBk_kNN,pull,0.5436,0.5625,149,False
252260556,all,sinArtefactosEstricto,random_oversampling,IBk_kNN,push,0.5165,0.4563,91,False
252260556,all,sinArtefactosEstricto,random_oversampling,IBk_kNN,right,0.254,0.2909,63,True
252260556,all,sinArtefactosEstricto,random_oversampling,RBFNetwork_aprox,left,0.7987,0.6648,149,False
252260556,all,sinArtefactosEstricto,random_oversampling,RBFNetwork_aprox,pull,0.7987,0.6611,149,False
252260556,all,sinArtefactosEstricto,random_oversampling,RBFNetwork_aprox,push,0.5934,0.6835,91,False
252260556,all,sinArtefactosEstricto,random_oversampling,RBFNetwork_aprox,right,0.1587,0.7143,63,True
252260556,all,sinArtefactosEstricto,class_weight_balanced,SMO_SVM,left,0.7517,0.6022,149,False
252260556,all,sinArtefactosEstricto,class_weight_balanced,SMO_SVM,pull,0.7315,0.7622,149,False
252260556,all,sinArtefactosEstricto,class_weight_balanced,SMO_SVM,push,0.5055,0.5897,91,False
252260556,all,sinArtefactosEstricto,class_weight_balanced,SMO_SVM,right,0.1746,0.2444,63,True
252260556,all,sinArtefactosEstricto,class_weight_balanced,RandomForest,left,0.7852,0.5493,149,False
252260556,all,sinArtefactosEstricto,class_weight_balanced,RandomForest,pull,0.7852,0.6686,149,False
252260556,all,sinArtefactosEstricto,class_weight_balanced,RandomForest,push,0.3077,0.56,91,False
252260556,all,sinArtefactosEstricto,class_weight_balanced,RandomForest,right,0.0635,0.2857,63,True
252260556,all,sinArtefactosEstricto,class_weight_balanced,RBFNetwork_aprox,left,0.7919,0.6629,149,False
252260556,all,sinArtefactosEstricto,class_weight_balanced,RBFNetwork_aprox,pull,0.7785,0.6554,149,False
252260556,all,sinArtefactosEstricto,class_weight_balanced,RBFNetwork_aprox,push,0.5824,0.6709,91,False
252260556,all,sinArtefactosEstricto,class_weight_balanced,RBFNetwork_aprox,right,0.1746,0.6111,63,True
252260556,all,sinArtefactosEstricto,smote,SMO_SVM,left,0.745,0.6066,149,False
252260556,all,sinArtefactosEstricto,smote,SMO_SVM,pull,0.7315,0.7622,149,False
252260556,all,sinArtefactosEstricto,smote,SMO_SVM,push,0.5055,0.5897,91,False
252260556,all,sinArtefactosEstricto,smote,SMO_SVM,right,0.2063,0.2708,63,True
252260556,all,sinArtefactosEstricto,smote,RandomForest,left,0.7248,0.5967,149,False
252260556,all,sinArtefactosEstricto,smote,RandomForest,pull,0.7718,0.6845,149,False
252260556,all,sinArtefactosEstricto,smote,RandomForest,push,0.4505,0.5395,91,False
252260556,all,sinArtefactosEstricto,smote,RandomForest,right,0.0794,0.1852,63,True
252260556,all,sinArtefactosEstricto,smote,MLP,left,0.7114,0.6667,149,False
252260556,all,sinArtefactosEstricto,smote,MLP,pull,0.698,0.6667,149,False
252260556,all,sinArtefactosEstricto,smote,MLP,push,0.5055,0.451,91,False
252260556,all,sinArtefactosEstricto,smote,MLP,right,0.2857,0.5143,63,True
252260556,all,sinArtefactosEstricto,smote,IBk_kNN,left,0.5436,0.6532,149,False
252260556,all,sinArtefactosEstricto,smote,IBk_kNN,pull,0.5034,0.6098,149,False
252260556,all,sinArtefactosEstricto,smote,IBk_kNN,push,0.5824,0.4417,91,False
252260556,all,sinArtefactosEstricto,smote,IBk_kNN,right,0.381,0.2824,63,True
252260556,all,sinArtefactosEstricto,smote,RBFNetwork_aprox,left,0.8054,0.6667,149,False
252260556,all,sinArtefactosEstricto,smote,RBFNetwork_aprox,pull,0.7919,0.6556,149,False
252260556,all,sinArtefactosEstricto,smote,RBFNetwork_aprox,push,0.5824,0.6795,91,False
252260556,all,sinArtefactosEstricto,smote,RBFNetwork_aprox,right,0.1746,0.7857,63,True
252260556,all,sinArtefactosEstricto,smote_tomek,SMO_SVM,left,0.745,0.6066,149,False
252260556,all,sinArtefactosEstricto,smote_tomek,SMO_SVM,pull,0.7315,0.7622,149,False
252260556,all,sinArtefactosEstricto,smote_tomek,SMO_SVM,push,0.5055,0.5897,91,False
252260556,all,sinArtefactosEstricto,smote_tomek,SMO_SVM,right,0.2063,0.2708,63,True
252260556,all,sinArtefactosEstricto,smote_tomek,RandomForest,left,0.7248,0.5967,149,False
252260556,all,sinArtefactosEstricto,smote_tomek,RandomForest,pull,0.7718,0.6845,149,False
252260556,all,sinArtefactosEstricto,smote_tomek,RandomForest,push,0.4505,0.5395,91,False
252260556,all,sinArtefactosEstricto,smote_tomek,RandomForest,right,0.0794,0.1852,63,True
252260556,all,sinArtefactosEstricto,smote_tomek,MLP,left,0.7114,0.6667,149,False
252260556,all,sinArtefactosEstricto,smote_tomek,MLP,pull,0.698,0.6667,149,False
252260556,all,sinArtefactosEstricto,smote_tomek,MLP,push,0.5055,0.451,91,False
252260556,all,sinArtefactosEstricto,smote_tomek,MLP,right,0.2857,0.5143,63,True
252260556,all,sinArtefactosEstricto,smote_tomek,IBk_kNN,left,0.5436,0.6532,149,False
252260556,all,sinArtefactosEstricto,smote_tomek,IBk_kNN,pull,0.5034,0.6098,149,False
252260556,all,sinArtefactosEstricto,smote_tomek,IBk_kNN,push,0.5824,0.4417,91,False
252260556,all,sinArtefactosEstricto,smote_tomek,IBk_kNN,right,0.381,0.2824,63,True
252260556,all,sinArtefactosEstricto,smote_tomek,RBFNetwork_aprox,left,0.8054,0.6667,149,False
252260556,all,sinArtefactosEstricto,smote_tomek,RBFNetwork_aprox,pull,0.7919,0.6556,149,False
252260556,all,sinArtefactosEstricto,smote_tomek,RBFNetwork_aprox,push,0.5824,0.6795,91,False
252260556,all,sinArtefactosEstricto,smote_tomek,RBFNetwork_aprox,right,0.1746,0.7857,63,True
252260556,all,sinArtefactosEstricto,random_undersampling_controlado,SMO_SVM,left,0.7248,0.6,149,False
252260556,all,sinArtefactosEstricto,random_undersampling_controlado,SMO_SVM,pull,0.698,0.7429,149,False
252260556,all,sinArtefactosEstricto,random_undersampling_controlado,SMO_SVM,push,0.4835,0.5,91,False
252260556,all,sinArtefactosEstricto,random_undersampling_controlado,SMO_SVM,right,0.1587,0.2273,63,True
252260556,all,sinArtefactosEstricto,random_undersampling_controlado,RandomForest,left,0.745,0.5781,149,False
252260556,all,sinArtefactosEstricto,random_undersampling_controlado,RandomForest,pull,0.7919,0.6901,149,False
252260556,all,sinArtefactosEstricto,random_undersampling_controlado,RandomForest,push,0.4396,0.5063,91,False
252260556,all,sinArtefactosEstricto,random_undersampling_controlado,RandomForest,right,0.0476,0.3,63,True
252260556,all,sinArtefactosEstricto,random_undersampling_controlado,MLP,left,0.7315,0.6646,149,False
252260556,all,sinArtefactosEstricto,random_undersampling_controlado,MLP,pull,0.6846,0.6667,149,False
252260556,all,sinArtefactosEstricto,random_undersampling_controlado,MLP,push,0.5165,0.4476,91,False
252260556,all,sinArtefactosEstricto,random_undersampling_controlado,MLP,right,0.254,0.5333,63,True
252260556,all,sinArtefactosEstricto,random_undersampling_controlado,IBk_kNN,left,0.5772,0.5733,149,False
252260556,all,sinArtefactosEstricto,random_undersampling_controlado,IBk_kNN,pull,0.5369,0.5674,149,False
252260556,all,sinArtefactosEstricto,random_undersampling_controlado,IBk_kNN,push,0.5275,0.4324,91,False
252260556,all,sinArtefactosEstricto,random_undersampling_controlado,IBk_kNN,right,0.2063,0.26,63,True
252260556,all,sinArtefactosEstricto,random_undersampling_controlado,RBFNetwork_aprox,left,0.7852,0.6464,149,False
252260556,all,sinArtefactosEstricto,random_undersampling_controlado,RBFNetwork_aprox,pull,0.7383,0.6395,149,False
252260556,all,sinArtefactosEstricto,random_undersampling_controlado,RBFNetwork_aprox,push,0.5824,0.5955,91,False
252260556,all,sinArtefactosEstricto,random_undersampling_controlado,RBFNetwork_aprox,right,0.1111,0.7,63,True
252260670,all,noOutliers,sin_balanceo,SMO_SVM,left,0.4286,0.75,7,False
252260670,all,noOutliers,sin_balanceo,SMO_SVM,pull,0.0,0.0,4,True
252260670,all,noOutliers,sin_balanceo,SMO_SVM,push,1.0,0.931,54,False
252260670,all,noOutliers,sin_balanceo,SMO_SVM,right,0.9848,0.942,66,False
252260670,all,noOutliers,sin_balanceo,RandomForest,left,0.1429,1.0,7,False
252260670,all,noOutliers,sin_balanceo,RandomForest,pull,0.0,0.0,4,True
252260670,all,noOutliers,sin_balanceo,RandomForest,push,1.0,0.931,54,False
252260670,all,noOutliers,sin_balanceo,RandomForest,right,1.0,0.9167,66,False
252260670,all,noOutliers,sin_balanceo,MLP,left,0.2857,1.0,7,False
252260670,all,noOutliers,sin_balanceo,MLP,pull,0.0,0.0,4,True
252260670,all,noOutliers,sin_balanceo,MLP,push,1.0,0.931,54,False
252260670,all,noOutliers,sin_balanceo,MLP,right,1.0,0.9296,66,False
252260670,all,noOutliers,sin_balanceo,IBk_kNN,left,0.7143,0.8333,7,False
252260670,all,noOutliers,sin_balanceo,IBk_kNN,pull,0.0,0.0,4,True
252260670,all,noOutliers,sin_balanceo,IBk_kNN,push,1.0,0.9474,54,False
252260670,all,noOutliers,sin_balanceo,IBk_kNN,right,0.9848,0.9559,66,False
252260670,all,noOutliers,sin_balanceo,RBFNetwork_aprox,left,0.1429,1.0,7,False
252260670,all,noOutliers,sin_balanceo,RBFNetwork_aprox,pull,0.0,0.0,4,True
252260670,all,noOutliers,sin_balanceo,RBFNetwork_aprox,push,0.963,0.9455,54,False
252260670,all,noOutliers,sin_balanceo,RBFNetwork_aprox,right,1.0,0.88,66,False
252260670,all,noOutliers,random_oversampling,SMO_SVM,left,0.4286,0.6,7,False
252260670,all,noOutliers,random_oversampling,SMO_SVM,pull,0.0,0.0,4,True
252260670,all,noOutliers,random_oversampling,SMO_SVM,push,1.0,0.931,54,False
252260670,all,noOutliers,random_oversampling,SMO_SVM,right,0.9697,0.9412,66,False
252260670,all,noOutliers,random_oversampling,RandomForest,left,0.4286,1.0,7,False
252260670,all,noOutliers,random_oversampling,RandomForest,pull,0.0,0.0,4,True
252260670,all,noOutliers,random_oversampling,RandomForest,push,1.0,0.931,54,False
252260670,all,noOutliers,random_oversampling,RandomForest,right,1.0,0.9429,66,False
252260670,all,noOutliers,random_oversampling,MLP,left,0.2857,0.5,7,False
252260670,all,noOutliers,random_oversampling,MLP,pull,0.0,0.0,4,True
252260670,all,noOutliers,random_oversampling,MLP,push,1.0,0.9474,54,False
252260670,all,noOutliers,random_oversampling,MLP,right,0.9697,0.9143,66,False
252260670,all,noOutliers,random_oversampling,IBk_kNN,left,0.7143,0.8333,7,False
252260670,all,noOutliers,random_oversampling,IBk_kNN,pull,0.0,0.0,4,True
252260670,all,noOutliers,random_oversampling,IBk_kNN,push,1.0,0.9474,54,False
252260670,all,noOutliers,random_oversampling,IBk_kNN,right,0.9848,0.9559,66,False
252260670,all,noOutliers,random_oversampling,RBFNetwork_aprox,left,0.4286,1.0,7,False
252260670,all,noOutliers,random_oversampling,RBFNetwork_aprox,pull,0.0,0.0,4,True
252260670,all,noOutliers,random_oversampling,RBFNetwork_aprox,push,0.963,0.9455,54,False
252260670,all,noOutliers,random_oversampling,RBFNetwork_aprox,right,1.0,0.9041,66,False
252260670,all,noOutliers,class_weight_balanced,SMO_SVM,left,0.4286,0.75,7,False
252260670,all,noOutliers,class_weight_balanced,SMO_SVM,pull,0.0,0.0,4,True
252260670,all,noOutliers,class_weight_balanced,SMO_SVM,push,1.0,0.931,54,False
252260670,all,noOutliers,class_weight_balanced,SMO_SVM,right,0.9848,0.942,66,False
252260670,all,noOutliers,class_weight_balanced,RandomForest,left,0.1429,1.0,7,False
252260670,all,noOutliers,class_weight_balanced,RandomForest,pull,0.0,0.0,4,True
252260670,all,noOutliers,class_weight_balanced,RandomForest,push,1.0,0.931,54,False
252260670,all,noOutliers,class_weight_balanced,RandomForest,right,1.0,0.9167,66,False
252260670,all,noOutliers,class_weight_balanced,RBFNetwork_aprox,left,0.4286,1.0,7,False
252260670,all,noOutliers,class_weight_balanced,RBFNetwork_aprox,pull,0.0,0.0,4,True
252260670,all,noOutliers,class_weight_balanced,RBFNetwork_aprox,push,0.963,0.9455,54,False
252260670,all,noOutliers,class_weight_balanced,RBFNetwork_aprox,right,1.0,0.9041,66,False
252260670,all,noOutliers,random_undersampling_controlado,SMO_SVM,left,0.8571,0.2069,7,False
252260670,all,noOutliers,random_undersampling_controlado,SMO_SVM,pull,0.0,0.0,4,True
252260670,all,noOutliers,random_undersampling_controlado,SMO_SVM,push,0.8519,0.92,54,False
252260670,all,noOutliers,random_undersampling_controlado,SMO_SVM,right,0.6515,0.8958,66,False
252260670,all,noOutliers,random_undersampling_controlado,RandomForest,left,0.5714,0.2222,7,False
252260670,all,noOutliers,random_undersampling_controlado,RandomForest,pull,0.0,0.0,4,True
252260670,all,noOutliers,random_undersampling_controlado,RandomForest,push,0.9815,0.9298,54,False
252260670,all,noOutliers,random_undersampling_controlado,RandomForest,right,0.7879,0.9286,66,False
252260670,all,noOutliers,random_undersampling_controlado,MLP,left,1.0,0.28,7,False
252260670,all,noOutliers,random_undersampling_controlado,MLP,pull,0.0,0.0,4,True
252260670,all,noOutliers,random_undersampling_controlado,MLP,push,0.8333,0.8824,54,False
252260670,all,noOutliers,random_undersampling_controlado,MLP,right,0.6667,0.9362,66,False
252260670,all,noOutliers,random_undersampling_controlado,IBk_kNN,left,1.0,0.2188,7,False
252260670,all,noOutliers,random_undersampling_controlado,IBk_kNN,pull,0.0,0.0,4,True
252260670,all,noOutliers,random_undersampling_controlado,IBk_kNN,push,0.8889,0.9231,54,False
252260670,all,noOutliers,random_undersampling_controlado,IBk_kNN,right,0.6061,0.9302,66,False
252260670,all,noOutliers,random_undersampling_controlado,RBFNetwork_aprox,left,0.7143,0.8333,7,False
252260670,all,noOutliers,random_undersampling_controlado,RBFNetwork_aprox,pull,0.0,0.0,4,True
252260670,all,noOutliers,random_undersampling_controlado,RBFNetwork_aprox,push,0.8889,0.8276,54,False
252260670,all,noOutliers,random_undersampling_controlado,RBFNetwork_aprox,right,0.8939,0.8806,66,False
cano,all,noOutliers,sin_balanceo,SMO_SVM,left,0.1038,0.0902,106,False
cano,all,noOutliers,sin_balanceo,SMO_SVM,pull,0.0,0.0,35,True
cano,all,noOutliers,sin_balanceo,SMO_SVM,push,0.1149,0.1343,235,False
cano,all,noOutliers,sin_balanceo,SMO_SVM,right,0.3988,0.3801,509,False
cano,all,noOutliers,sin_balanceo,RandomForest,left,0.0094,0.0156,106,False
cano,all,noOutliers,sin_balanceo,RandomForest,pull,0.0,0.0,35,True
cano,all,noOutliers,sin_balanceo,RandomForest,push,0.0723,0.0914,235,False
cano,all,noOutliers,sin_balanceo,RandomForest,right,0.4931,0.4135,509,False
cano,all,noOutliers,sin_balanceo,MLP,left,0.0472,0.0641,106,False
cano,all,noOutliers,sin_balanceo,MLP,pull,0.0,0.0,35,True
cano,all,noOutliers,sin_balanceo,MLP,push,0.0596,0.0753,235,False
cano,all,noOutliers,sin_balanceo,MLP,right,0.4735,0.4064,509,False
cano,all,noOutliers,sin_balanceo,IBk_kNN,left,0.0472,0.0667,106,False
cano,all,noOutliers,sin_balanceo,IBk_kNN,pull,0.0,0.0,35,True
cano,all,noOutliers,sin_balanceo,IBk_kNN,push,0.0723,0.0895,235,False
cano,all,noOutliers,sin_balanceo,IBk_kNN,right,0.4695,0.4037,509,False
cano,all,noOutliers,sin_balanceo,RBFNetwork_aprox,left,0.0094,0.0526,106,False
cano,all,noOutliers,sin_balanceo,RBFNetwork_aprox,pull,0.0,0.0,35,True
cano,all,noOutliers,sin_balanceo,RBFNetwork_aprox,push,0.0128,0.0625,235,False
cano,all,noOutliers,sin_balanceo,RBFNetwork_aprox,right,0.8684,0.543,509,False
cano,all,noOutliers,random_oversampling,SMO_SVM,left,0.4151,0.2514,106,False
cano,all,noOutliers,random_oversampling,SMO_SVM,pull,0.0,0.0,35,True
cano,all,noOutliers,random_oversampling,SMO_SVM,push,0.2255,0.2112,235,False
cano,all,noOutliers,random_oversampling,SMO_SVM,right,0.3045,0.3656,509,False
cano,all,noOutliers,random_oversampling,RandomForest,left,0.0377,0.0533,106,False
cano,all,noOutliers,random_oversampling,RandomForest,pull,0.0,0.0,35,True
